fecha,producto,cantidad,precio_unitario,vendedor,sucursal,extra_columna
2025-08-10,Zapatilla,2.0,19629.67,Lucía,Bahía Blanca,irrelevante
2025-08-10,Zapatilla,3.0,12063.02,,La Plata,irrelevante
2025-08-10,Zapatilla,3.0,4503.21,Carlos,Bahía Blanca,irrelevante
2025-08-10,Gorra,1.0,15127.22,Juan,Bahía Blanca,irrelevante
2025-08-10,Campera,1.0,6611.83,Carlos,La Plata,irrelevante
2025-08-10,Short,2.0,14457.05,Carlos,Rosario,irrelevante
2025-08-10,Buzo,1.0,15519.84,Juan,La Plata,irrelevante
2025-08-10,Medias,,10044.03,Ana,La Plata,irrelevante
2025-08-10,Short,,13305.64,Luz,Bahía Blanca,irrelevante
2025-08-10,Medias,3.0,3709.76,Juan,Rosario,irrelevante
2025-08-10,Gorra,2.0,7629.96,Luz,Bahía Blanca,irrelevante
2025-08-10,Remera,3.0,8284.23,Lucía,CABA,irrelevante
2025-08-10,Camisa,3.0,9054.45,Lucía,Mar del Plata,irrelevante
2025-08-10,Remera,3.0,15592.76,Ana,Mar del Plata,irrelevante
2025-08-10,Zapatilla,,17012.1,Mario,Bahía Blanca,irrelevante
2025-08-10,Remera,,17347.84,Mario,Rosario,irrelevante
2025-08-10,Gorra,1.0,8053.82,Luz,Mar del Plata,irrelevante
2025-08-10,Camisa,2.0,10752.07,Ana,La Plata,irrelevante
2025-08-10,Buzo,3.0,11718.69,Juan,Mar del Plata,irrelevante
2025-08-10,Camisa,,8960.55,,CABA,irrelevante
2025-08-10,Jean,,15187.81,Mario,CABA,irrelevante
2025-08-10,Buzo,2.0,11879.43,,La Plata,irrelevante
2025-08-10,Pantalón,3.0,4375.62,Juan,Mar del Plata,irrelevante
2025-08-10,Campera,2.0,1890.62,Carlos,CABA,irrelevante
2025-08-10,Camisa,1.0,8024.36,Lucía,La Plata,irrelevante
2025-08-10,Campera,1.0,6494.21,Sofía,Rosario,irrelevante
2025-08-10,Campera,3.0,5080.05,Luz,La Plata,irrelevante
2025-08-10,Remera,3.0,2118.17,Luz,Rosario,irrelevante
2025-08-10,Remera,3.0,3367.83,,Rosario,irrelevante
2025-08-10,Zapatilla,3.0,17208.61,Sofía,La Plata,irrelevante
2025-08-10,Camisa,3.0,2523.17,Ana,Rosario,irrelevante
2025-08-10,Camisa,3.0,11420.57,Luz,Rosario,irrelevante
2025-08-10,Zapatilla,,10687.6,Luz,Bahía Blanca,irrelevante
2025-08-10,Camisa,,12916.35,Lucía,Bahía Blanca,irrelevante
2025-08-10,Camisa,3.0,1929.35,Ana,CABA,irrelevante
2025-08-10,Jean,2.0,16570.95,Sofía,La Plata,irrelevante
2025-08-10,Camisa,1.0,3032.11,Ana,Mar del Plata,irrelevante
2025-08-10,Remera,,6714.5,Carlos,Bahía Blanca,irrelevante
2025-08-10,Gorra,1.0,4724.06,Sofía,CABA,irrelevante
2025-08-10,Remera,,13104.12,Juan,Rosario,irrelevante
2025-08-10,Campera,1.0,17476.01,Luz,CABA,irrelevante
2025-08-10,Gorra,3.0,17632.37,Juan,Mar del Plata,irrelevante
2025-08-10,Short,1.0,10405.12,Juan,La Plata,irrelevante
2025-08-10,Jean,,4862.75,Lucía,Mar del Plata,irrelevante
2025-08-10,Short,3.0,7070.3,Ana,Mar del Plata,irrelevante
2025-08-10,Jean,1.0,4136.3,Sofía,Mar del Plata,irrelevante
2025-08-10,Campera,,14683.28,Luz,Mar del Plata,irrelevante
2025-08-10,Jean,3.0,12255.09,Lucía,Mar del Plata,irrelevante
2025-08-10,Zapatilla,1.0,8682.27,Luz,CABA,irrelevante
2025-08-10,Campera,3.0,16048.93,Mario,Mar del Plata,irrelevante
2025-08-10,Jean,2.0,19403.71,Ana,CABA,irrelevante
2025-08-10,Medias,,13077.43,Juan,Rosario,irrelevante
2025-08-10,Gorra,2.0,11631.62,Luz,Bahía Blanca,irrelevante
2025-08-10,Buzo,1.0,5325.55,Sofía,La Plata,irrelevante
2025-08-10,Zapatilla,2.0,17553.63,Luz,Mar del Plata,irrelevante
2025-08-10,Short,1.0,16298.63,Juan,Bahía Blanca,irrelevante
2025-08-10,Jean,3.0,17699.41,Carlos,La Plata,irrelevante
2025-08-10,Remera,2.0,6509.72,,La Plata,irrelevante
2025-08-10,Medias,3.0,2741.29,Luz,La Plata,irrelevante
2025-08-10,Short,,7895.17,Ana,Rosario,irrelevante
2025-08-10,Camisa,2.0,7992.82,,Mar del Plata,irrelevante
2025-08-10,Camisa,,11104.68,Mario,Rosario,irrelevante
2025-08-10,Short,3.0,5365.07,,Mar del Plata,irrelevante
2025-08-10,Jean,3.0,13400.53,Carlos,CABA,irrelevante
2025-08-10,Campera,,7574.57,Sofía,Bahía Blanca,irrelevante
2025-08-10,Pantalón,3.0,12042.08,Luz,Bahía Blanca,irrelevante
2025-08-10,Zapatilla,3.0,15344.68,Luz,Bahía Blanca,irrelevante
2025-08-10,Medias,,4738.44,Carlos,Rosario,irrelevante
2025-08-10,Campera,,4238.01,Lucía,Mar del Plata,irrelevante
2025-08-10,Buzo,2.0,4288.76,Carlos,CABA,irrelevante
2025-08-10,Gorra,3.0,10862.2,Carlos,La Plata,irrelevante
2025-08-10,Short,1.0,15226.35,Juan,Bahía Blanca,irrelevante
2025-08-10,Zapatilla,2.0,18812.7,,La Plata,irrelevante
2025-08-10,Camisa,2.0,3869.27,Ana,Mar del Plata,irrelevante
2025-08-10,Buzo,,8011.95,Lucía,CABA,irrelevante
2025-08-10,Camisa,,3513.35,Carlos,Rosario,irrelevante
2025-08-10,Pantalón,3.0,13624.43,Juan,Mar del Plata,irrelevante
2025-08-10,Jean,1.0,6428.06,Luz,Rosario,irrelevante
2025-08-10,Buzo,2.0,4432.57,Mario,CABA,irrelevante
2025-08-10,Jean,,7321.5,Mario,CABA,irrelevante
2025-08-10,Medias,3.0,8087.79,,La Plata,irrelevante
2025-08-10,Zapatilla,1.0,7592.91,Carlos,Mar del Plata,irrelevante
2025-08-10,Buzo,1.0,4459.57,Juan,CABA,irrelevante
2025-08-10,Camisa,,2328.46,Lucía,Bahía Blanca,irrelevante
2025-08-10,Gorra,3.0,4999.13,Sofía,Mar del Plata,irrelevante
2025-08-10,Gorra,,3236.8,,Rosario,irrelevante
2025-08-10,Gorra,3.0,9363.47,,Mar del Plata,irrelevante
2025-08-10,Gorra,1.0,12268.12,Lucía,La Plata,irrelevante
2025-08-10,Gorra,,12766.08,Juan,Rosario,irrelevante
2025-08-10,Medias,3.0,9091.49,Luz,La Plata,irrelevante
2025-08-10,Gorra,3.0,1751.37,Juan,Bahía Blanca,irrelevante
2025-08-10,Medias,,13137.73,,CABA,irrelevante
2025-08-09,Campera,,8290.42,Ana,CABA,irrelevante
2025-08-09,Jean,2.0,17727.49,Carlos,Rosario,irrelevante
2025-08-09,Campera,,12135.38,Mario,Rosario,irrelevante
2025-08-09,Camisa,2.0,8320.97,Mario,Rosario,irrelevante
2025-08-09,Campera,,7385.88,Lucía,Mar del Plata,irrelevante
2025-08-09,Gorra,,5618.32,Carlos,Rosario,irrelevante
2025-08-09,Gorra,2.0,1659.07,Luz,Rosario,irrelevante
2025-08-09,Campera,2.0,4786.02,Carlos,Mar del Plata,irrelevante
2025-08-09,Zapatilla,2.0,15858.44,Lucía,CABA,irrelevante
2025-08-09,Pantalón,,12261.87,Ana,Mar del Plata,irrelevante
2025-08-09,Camisa,1.0,12893.82,Mario,Mar del Plata,irrelevante
2025-08-09,Gorra,1.0,4512.59,Lucía,Bahía Blanca,irrelevante
2025-08-09,Remera,2.0,11899.71,Carlos,La Plata,irrelevante
2025-08-09,Remera,2.0,14107.39,Sofía,Bahía Blanca,irrelevante
2025-08-09,Camisa,1.0,12772.64,Carlos,Mar del Plata,irrelevante
2025-08-09,Buzo,2.0,2218.02,Juan,La Plata,irrelevante
2025-08-09,Jean,,3035.89,Luz,Bahía Blanca,irrelevante
2025-08-09,Short,2.0,3067.11,Ana,CABA,irrelevante
2025-08-09,Short,2.0,12131.83,,CABA,irrelevante
2025-08-09,Gorra,3.0,3617.41,Luz,Mar del Plata,irrelevante
2025-08-09,Remera,1.0,10757.1,Mario,Bahía Blanca,irrelevante
2025-08-09,Buzo,2.0,11169.2,Ana,La Plata,irrelevante
2025-08-09,Camisa,3.0,10278.55,Carlos,Mar del Plata,irrelevante
2025-08-09,Buzo,2.0,19277.26,Sofía,CABA,irrelevante
2025-08-09,Buzo,,12620.34,Juan,La Plata,irrelevante
2025-08-09,Jean,2.0,15538.15,,Rosario,irrelevante
2025-08-09,Jean,3.0,1578.31,,Mar del Plata,irrelevante
2025-08-09,Medias,2.0,1847.21,Lucía,CABA,irrelevante
2025-08-09,Medias,1.0,13655.13,,La Plata,irrelevante
2025-08-09,Pantalón,1.0,5776.53,,La Plata,irrelevante
2025-08-09,Campera,3.0,14826.66,Carlos,Mar del Plata,irrelevante
2025-08-09,Remera,,17266.54,Sofía,Bahía Blanca,irrelevante
2025-08-09,Zapatilla,3.0,2321.59,Lucía,Rosario,irrelevante
2025-08-09,Zapatilla,2.0,15298.65,Ana,La Plata,irrelevante
2025-08-09,Campera,2.0,12650.87,Luz,Bahía Blanca,irrelevante
2025-08-09,Zapatilla,1.0,4257.82,Juan,Mar del Plata,irrelevante
2025-08-09,Jean,2.0,18253.46,,Mar del Plata,irrelevante
2025-08-09,Jean,3.0,18285.81,,Rosario,irrelevante
2025-08-09,Medias,3.0,13861.11,Carlos,CABA,irrelevante
2025-08-09,Buzo,2.0,15941.86,Lucía,Rosario,irrelevante
2025-08-09,Medias,3.0,10246.83,Carlos,CABA,irrelevante
2025-08-09,Campera,3.0,10545.4,,Bahía Blanca,irrelevante
2025-08-09,Gorra,,11351.76,Sofía,La Plata,irrelevante
2025-08-09,Jean,1.0,11169.73,Carlos,Rosario,irrelevante
2025-08-09,Jean,1.0,7118.34,Lucía,La Plata,irrelevante
2025-08-09,Jean,,5081.62,,Bahía Blanca,irrelevante
2025-08-09,Gorra,3.0,2557.78,Ana,CABA,irrelevante
2025-08-09,Gorra,1.0,14767.28,Lucía,CABA,irrelevante
2025-08-09,Campera,2.0,3339.37,Ana,Bahía Blanca,irrelevante
2025-08-09,Camisa,2.0,15767.35,,Rosario,irrelevante
2025-08-09,Buzo,3.0,15183.85,Luz,Bahía Blanca,irrelevante
2025-08-09,Gorra,,18900.34,Mario,Bahía Blanca,irrelevante
2025-08-09,Zapatilla,3.0,15429.42,Sofía,Bahía Blanca,irrelevante
2025-08-09,Jean,,4634.86,Sofía,La Plata,irrelevante
2025-08-09,Gorra,3.0,17610.65,Ana,Bahía Blanca,irrelevante
2025-08-09,Zapatilla,3.0,5113.42,Ana,CABA,irrelevante
2025-08-09,Gorra,2.0,4974.27,Sofía,Bahía Blanca,irrelevante
2025-08-09,Pantalón,3.0,2083.1,,Rosario,irrelevante
2025-08-09,Camisa,3.0,2273.42,Mario,La Plata,irrelevante
2025-08-09,Camisa,3.0,16494.99,Carlos,Bahía Blanca,irrelevante
2025-08-09,Campera,3.0,2925.79,Juan,Rosario,irrelevante
2025-08-09,Campera,,1655.46,Carlos,Rosario,irrelevante
2025-08-09,Short,2.0,19979.08,Sofía,CABA,irrelevante
2025-08-09,Pantalón,,11753.49,Sofía,CABA,irrelevante
2025-08-09,Zapatilla,,10921.69,Juan,Mar del Plata,irrelevante
2025-08-09,Buzo,3.0,10801.72,Carlos,La Plata,irrelevante
2025-08-09,Buzo,,13607.45,Sofía,Rosario,irrelevante
2025-08-09,Medias,1.0,15433.92,Sofía,La Plata,irrelevante
2025-08-09,Buzo,3.0,9223.53,Ana,Mar del Plata,irrelevante
2025-08-09,Jean,3.0,16500.09,Carlos,CABA,irrelevante
2025-08-09,Medias,2.0,16300.82,Lucía,CABA,irrelevante
2025-08-09,Gorra,1.0,1570.9,Carlos,Rosario,irrelevante
2025-08-09,Gorra,,2695.63,Luz,Mar del Plata,irrelevante
2025-08-09,Remera,1.0,5159.58,Carlos,Bahía Blanca,irrelevante
2025-08-09,Pantalón,3.0,2756.13,Carlos,CABA,irrelevante
2025-08-09,Pantalón,,11226.89,Ana,Rosario,irrelevante
2025-08-09,Camisa,1.0,19441.16,Ana,CABA,irrelevante
2025-08-09,Medias,,7029.35,Mario,Mar del Plata,irrelevante
2025-08-09,Medias,1.0,15335.76,Mario,Rosario,irrelevante
2025-08-09,Campera,1.0,5575.37,Luz,CABA,irrelevante
2025-08-09,Remera,3.0,10990.11,Luz,Mar del Plata,irrelevante
2025-08-09,Gorra,1.0,12005.25,Carlos,Bahía Blanca,irrelevante
2025-08-09,Pantalón,1.0,14532.97,Juan,La Plata,irrelevante
2025-08-09,Gorra,3.0,15363.99,,La Plata,irrelevante
2025-08-09,Gorra,1.0,9910.19,Lucía,Bahía Blanca,irrelevante
2025-08-09,Gorra,,3106.61,Mario,La Plata,irrelevante
2025-08-09,Campera,2.0,1912.15,Sofía,Bahía Blanca,irrelevante
2025-08-09,Pantalón,2.0,15487.6,Ana,Rosario,irrelevante
2025-08-09,Medias,,4966.74,Ana,Mar del Plata,irrelevante
2025-08-09,Zapatilla,1.0,12452.23,Carlos,CABA,irrelevante
2025-08-09,Gorra,,2500.84,Ana,Mar del Plata,irrelevante
2025-08-09,Jean,3.0,14477.7,Luz,Bahía Blanca,irrelevante
2025-08-09,Short,2.0,17468.09,,Rosario,irrelevante
2025-08-09,Campera,1.0,13785.43,Lucía,CABA,irrelevante
2025-08-09,Camisa,3.0,9834.36,,Bahía Blanca,irrelevante
2025-08-09,Medias,2.0,2311.96,Mario,Rosario,irrelevante
2025-08-09,Jean,2.0,15631.38,Mario,Rosario,irrelevante
2025-08-09,Zapatilla,3.0,7395.27,Sofía,CABA,irrelevante
2025-08-09,Medias,2.0,2407.0,Ana,Rosario,irrelevante
2025-08-09,Short,1.0,16128.6,Mario,CABA,irrelevante
2025-08-09,Short,,2655.81,Sofía,La Plata,irrelevante
2025-08-09,Remera,1.0,18452.73,Carlos,CABA,irrelevante
2025-08-09,Zapatilla,,4189.69,Carlos,Bahía Blanca,irrelevante
2025-08-09,Zapatilla,1.0,9936.28,Juan,Rosario,irrelevante
2025-08-09,Jean,3.0,12946.81,Lucía,La Plata,irrelevante
2025-08-09,Short,2.0,4231.83,Sofía,Bahía Blanca,irrelevante
2025-08-09,Jean,,12740.07,Luz,La Plata,irrelevante
2025-08-09,Campera,3.0,15138.36,Juan,Mar del Plata,irrelevante
2025-08-09,Campera,3.0,7167.96,Mario,CABA,irrelevante
2025-08-09,Pantalón,1.0,8397.38,Ana,Bahía Blanca,irrelevante
2025-08-09,Remera,3.0,3956.38,Mario,Mar del Plata,irrelevante
2025-08-09,Pantalón,3.0,5410.96,Lucía,CABA,irrelevante
2025-08-09,Buzo,,6543.35,Juan,La Plata,irrelevante
2025-08-09,Remera,3.0,13789.86,Luz,La Plata,irrelevante
2025-08-09,Short,3.0,18850.45,,CABA,irrelevante
2025-08-09,Pantalón,,8525.64,Mario,Bahía Blanca,irrelevante
2025-08-09,Campera,,11781.92,Lucía,Bahía Blanca,irrelevante
2025-08-09,Medias,1.0,12926.96,Luz,Rosario,irrelevante
2025-08-09,Pantalón,,6255.32,,Rosario,irrelevante
2025-08-09,Buzo,2.0,11747.96,Mario,Mar del Plata,irrelevante
2025-08-09,Zapatilla,,2777.55,Luz,Bahía Blanca,irrelevante
2025-08-09,Jean,1.0,11640.38,Sofía,CABA,irrelevante
2025-08-09,Gorra,2.0,1500.73,Sofía,CABA,irrelevante
2025-08-09,Zapatilla,,9551.94,Luz,Mar del Plata,irrelevante
2025-08-09,Zapatilla,,19533.3,Juan,La Plata,irrelevante
2025-08-09,Jean,1.0,10053.53,Sofía,Bahía Blanca,irrelevante
2025-08-09,Pantalón,3.0,7484.28,Ana,Bahía Blanca,irrelevante
2025-08-09,Remera,2.0,13827.88,Lucía,Bahía Blanca,irrelevante
2025-08-09,Medias,2.0,10976.05,Carlos,Mar del Plata,irrelevante
2025-08-09,Jean,1.0,9481.59,Lucía,La Plata,irrelevante
2025-08-09,Zapatilla,3.0,13321.22,Carlos,Rosario,irrelevante
2025-08-09,Remera,3.0,16460.53,Luz,La Plata,irrelevante
2025-08-09,Short,2.0,16416.62,Juan,La Plata,irrelevante
2025-08-09,Buzo,3.0,19818.32,Carlos,Bahía Blanca,irrelevante
2025-08-09,Remera,2.0,15637.69,Juan,CABA,irrelevante
2025-08-09,Gorra,,2364.05,Carlos,La Plata,irrelevante
2025-08-09,Medias,3.0,5906.92,Carlos,CABA,irrelevante
2025-08-09,Remera,2.0,17916.1,Sofía,CABA,irrelevante
2025-08-09,Jean,3.0,18492.39,Juan,La Plata,irrelevante
2025-08-09,Remera,2.0,9953.7,Mario,La Plata,irrelevante
2025-08-09,Pantalón,2.0,2620.82,Sofía,La Plata,irrelevante
2025-08-09,Zapatilla,1.0,9970.39,Mario,Rosario,irrelevante
2025-08-09,Jean,2.0,16555.86,Carlos,CABA,irrelevante
2025-08-09,Short,1.0,16071.11,Juan,La Plata,irrelevante
2025-08-09,Gorra,1.0,15090.77,Sofía,Mar del Plata,irrelevante
2025-08-09,Campera,3.0,16393.63,Mario,CABA,irrelevante
2025-08-09,Gorra,2.0,12977.1,Ana,Bahía Blanca,irrelevante
2025-08-09,Gorra,,16419.19,Lucía,Rosario,irrelevante
2025-08-09,Pantalón,3.0,4098.4,,Bahía Blanca,irrelevante
2025-08-09,Pantalón,2.0,11202.25,Mario,Bahía Blanca,irrelevante
2025-08-09,Camisa,,11852.09,Ana,Bahía Blanca,irrelevante
2025-08-09,Medias,1.0,11455.72,Carlos,CABA,irrelevante
2025-08-09,Gorra,3.0,16763.63,Carlos,Rosario,irrelevante
2025-08-09,Camisa,,8240.32,Mario,La Plata,irrelevante
2025-08-09,Pantalón,1.0,17037.04,Luz,CABA,irrelevante
2025-08-09,Zapatilla,2.0,17960.63,Lucía,La Plata,irrelevante
2025-08-09,Jean,1.0,5871.34,Juan,Rosario,irrelevante
2025-08-09,Camisa,,2291.32,Lucía,Rosario,irrelevante
2025-08-09,Gorra,2.0,6067.06,Carlos,Rosario,irrelevante
2025-08-09,Campera,,18848.63,Sofía,CABA,irrelevante
2025-08-09,Camisa,3.0,11326.5,Luz,CABA,irrelevante
2025-08-09,Campera,2.0,12063.03,Sofía,Rosario,irrelevante
2025-08-09,Camisa,3.0,4484.7,Carlos,Rosario,irrelevante
2025-08-09,Zapatilla,3.0,10267.23,Juan,CABA,irrelevante
2025-08-09,Gorra,2.0,14354.41,Ana,Mar del Plata,irrelevante
2025-08-09,Short,,15388.72,Mario,Rosario,irrelevante
2025-08-09,Camisa,,13086.93,Sofía,CABA,irrelevante
2025-08-09,Short,,4368.72,Mario,La Plata,irrelevante
2025-08-09,Remera,2.0,17090.62,Carlos,Rosario,irrelevante
2025-08-09,Zapatilla,1.0,11339.05,,Rosario,irrelevante
2025-08-09,Pantalón,2.0,10949.35,Ana,Rosario,irrelevante
2025-08-09,Remera,1.0,3286.6,Carlos,Rosario,irrelevante
2025-08-09,Medias,3.0,18476.32,Carlos,La Plata,irrelevante
2025-08-09,Jean,1.0,8045.1,Juan,CABA,irrelevante
2025-08-09,Jean,,3488.74,Mario,CABA,irrelevante
2025-08-09,Short,3.0,9398.63,Ana,Rosario,irrelevante
2025-08-09,Short,3.0,9900.59,Ana,La Plata,irrelevante
2025-08-09,Short,3.0,1723.88,Lucía,Rosario,irrelevante
2025-08-09,Gorra,,3215.51,Sofía,Mar del Plata,irrelevante
2025-08-09,Remera,2.0,17180.97,Sofía,La Plata,irrelevante
2025-08-09,Campera,1.0,9003.68,Luz,La Plata,irrelevante
2025-08-09,Camisa,1.0,19705.65,Ana,La Plata,irrelevante
2025-08-09,Campera,2.0,2195.8,,CABA,irrelevante
2025-08-09,Camisa,3.0,10622.54,Mario,Bahía Blanca,irrelevante
2025-08-09,Camisa,,17614.47,Mario,Rosario,irrelevante
2025-08-09,Gorra,3.0,15428.73,Luz,Bahía Blanca,irrelevante
2025-08-09,Medias,,17801.87,Lucía,Rosario,irrelevante
2025-08-09,Short,3.0,3192.53,,Rosario,irrelevante
2025-08-09,Medias,3.0,15708.08,Luz,Rosario,irrelevante
2025-08-09,Remera,,18078.2,,CABA,irrelevante
2025-08-09,Short,3.0,6622.9,Mario,Bahía Blanca,irrelevante
2025-08-09,Gorra,1.0,16609.2,Lucía,Bahía Blanca,irrelevante
2025-08-09,Buzo,2.0,14690.82,Juan,CABA,irrelevante
2025-08-09,Medias,,4311.11,Sofía,Mar del Plata,irrelevante
2025-08-09,Remera,3.0,7503.55,Sofía,La Plata,irrelevante
2025-08-09,Pantalón,2.0,11515.37,Ana,Mar del Plata,irrelevante
2025-08-09,Zapatilla,,18953.6,Sofía,Rosario,irrelevante
2025-08-09,Gorra,2.0,18621.62,Lucía,Rosario,irrelevante
2025-08-09,Campera,2.0,13454.74,Lucía,CABA,irrelevante
2025-08-09,Campera,2.0,9586.2,Mario,Bahía Blanca,irrelevante
2025-08-08,Gorra,2.0,10044.95,Lucía,La Plata,irrelevante
2025-08-08,Remera,2.0,18663.17,Lucía,Bahía Blanca,irrelevante
2025-08-08,Zapatilla,,9558.08,,Rosario,irrelevante
2025-08-08,Remera,,19162.18,Mario,CABA,irrelevante
2025-08-08,Gorra,1.0,12118.82,,Mar del Plata,irrelevante
2025-08-08,Pantalón,2.0,7813.42,Carlos,Mar del Plata,irrelevante
2025-08-08,Medias,,7174.31,,Rosario,irrelevante
2025-08-08,Campera,1.0,10730.75,Carlos,Bahía Blanca,irrelevante
2025-08-08,Gorra,,9601.79,Sofía,Rosario,irrelevante
2025-08-08,Campera,3.0,9718.48,Juan,CABA,irrelevante
2025-08-08,Pantalón,1.0,13336.36,Carlos,Rosario,irrelevante
2025-08-08,Zapatilla,3.0,13397.95,Juan,La Plata,irrelevante
2025-08-08,Remera,1.0,15684.68,Juan,Bahía Blanca,irrelevante
2025-08-08,Campera,,19396.06,Carlos,La Plata,irrelevante
2025-08-08,Camisa,1.0,2673.49,Sofía,CABA,irrelevante
2025-08-08,Jean,,12696.42,Mario,Bahía Blanca,irrelevante
2025-08-08,Remera,3.0,7968.19,Lucía,Mar del Plata,irrelevante
2025-08-08,Buzo,3.0,7186.01,Lucía,CABA,irrelevante
2025-08-08,Remera,1.0,16401.3,Luz,Mar del Plata,irrelevante
2025-08-08,Jean,3.0,18848.58,Sofía,CABA,irrelevante
2025-08-08,Pantalón,,5565.93,Ana,La Plata,irrelevante
2025-08-08,Pantalón,1.0,2597.99,Ana,CABA,irrelevante
2025-08-08,Buzo,,3721.81,,La Plata,irrelevante
2025-08-08,Remera,,8411.43,Ana,CABA,irrelevante
2025-08-08,Remera,1.0,3089.91,Mario,Bahía Blanca,irrelevante
2025-08-08,Short,3.0,10202.41,,Bahía Blanca,irrelevante
2025-08-08,Remera,3.0,9049.46,Ana,La Plata,irrelevante
2025-08-08,Short,3.0,18751.81,Lucía,Mar del Plata,irrelevante
2025-08-08,Zapatilla,3.0,14724.15,Carlos,CABA,irrelevante
2025-08-08,Campera,1.0,8502.28,Luz,Mar del Plata,irrelevante
2025-08-08,Camisa,3.0,15633.98,Juan,Bahía Blanca,irrelevante
2025-08-08,Medias,,12463.55,Ana,Mar del Plata,irrelevante
2025-08-08,Campera,1.0,1837.59,Luz,Bahía Blanca,irrelevante
2025-08-08,Pantalón,3.0,17917.45,Luz,Mar del Plata,irrelevante
2025-08-08,Medias,2.0,11632.26,Ana,CABA,irrelevante
2025-08-08,Campera,1.0,10223.05,Sofía,Bahía Blanca,irrelevante
2025-08-08,Pantalón,1.0,16371.84,,Bahía Blanca,irrelevante
2025-08-08,Remera,1.0,15105.33,,Mar del Plata,irrelevante
2025-08-08,Remera,1.0,2553.29,Ana,Mar del Plata,irrelevante
2025-08-08,Medias,,11098.47,Carlos,Rosario,irrelevante
2025-08-08,Gorra,2.0,8490.11,Lucía,Bahía Blanca,irrelevante
2025-08-08,Zapatilla,3.0,2531.32,Carlos,CABA,irrelevante
2025-08-08,Remera,,18611.13,Carlos,Bahía Blanca,irrelevante
2025-08-08,Campera,2.0,16460.38,Carlos,Mar del Plata,irrelevante
2025-08-08,Jean,3.0,7714.76,Lucía,Mar del Plata,irrelevante
2025-08-08,Pantalón,3.0,11507.42,Luz,CABA,irrelevante
2025-08-08,Short,,19616.06,Lucía,CABA,irrelevante
2025-08-08,Jean,1.0,6857.61,,Rosario,irrelevante
2025-08-08,Campera,1.0,12476.06,Mario,Bahía Blanca,irrelevante
2025-08-08,Remera,2.0,2344.74,Lucía,CABA,irrelevante
2025-08-08,Campera,3.0,17825.85,Juan,Rosario,irrelevante
2025-08-08,Medias,1.0,16246.72,Juan,CABA,irrelevante
2025-08-08,Medias,,16087.6,Ana,CABA,irrelevante
2025-08-08,Camisa,1.0,18525.9,Carlos,CABA,irrelevante
2025-08-08,Remera,3.0,9806.71,Lucía,Mar del Plata,irrelevante
2025-08-08,Zapatilla,,7176.36,,CABA,irrelevante
2025-08-08,Campera,1.0,9445.76,Juan,Bahía Blanca,irrelevante
2025-08-08,Camisa,1.0,16909.66,Juan,Rosario,irrelevante
2025-08-08,Pantalón,2.0,4881.44,Mario,Rosario,irrelevante
2025-08-08,Buzo,2.0,2544.21,Luz,La Plata,irrelevante
2025-08-08,Short,3.0,19257.0,Juan,CABA,irrelevante
2025-08-08,Jean,2.0,2649.63,Sofía,La Plata,irrelevante
2025-08-08,Pantalón,,16736.77,,Mar del Plata,irrelevante
2025-08-08,Pantalón,,3463.02,Carlos,Bahía Blanca,irrelevante
2025-08-08,Medias,2.0,5927.1,Luz,La Plata,irrelevante
2025-08-08,Jean,1.0,13407.14,Mario,La Plata,irrelevante
2025-08-08,Gorra,,8129.06,Carlos,CABA,irrelevante
2025-08-08,Camisa,2.0,4721.98,Lucía,Mar del Plata,irrelevante
2025-08-08,Zapatilla,3.0,10197.72,Lucía,Rosario,irrelevante
2025-08-08,Short,,8420.71,Carlos,Mar del Plata,irrelevante
2025-08-08,Pantalón,,3620.0,Juan,La Plata,irrelevante
2025-08-08,Camisa,2.0,5987.91,Carlos,La Plata,irrelevante
2025-08-08,Short,2.0,4786.61,Lucía,Mar del Plata,irrelevante
2025-08-08,Medias,1.0,8064.19,Carlos,La Plata,irrelevante
2025-08-08,Zapatilla,2.0,9389.52,Luz,Mar del Plata,irrelevante
2025-08-08,Camisa,3.0,7478.75,Carlos,CABA,irrelevante
2025-08-08,Pantalón,2.0,7481.26,Luz,CABA,irrelevante
2025-08-08,Zapatilla,2.0,7079.15,Juan,Bahía Blanca,irrelevante
2025-08-08,Zapatilla,1.0,10997.14,Carlos,Bahía Blanca,irrelevante
2025-08-08,Gorra,1.0,7794.11,Lucía,Bahía Blanca,irrelevante
2025-08-08,Campera,,15201.98,Ana,Bahía Blanca,irrelevante
2025-08-08,Jean,1.0,5669.01,,Rosario,irrelevante
2025-08-08,Zapatilla,1.0,18794.13,Sofía,Bahía Blanca,irrelevante
2025-08-08,Medias,,16768.58,Mario,La Plata,irrelevante
2025-08-08,Jean,,7821.06,Luz,Mar del Plata,irrelevante
2025-08-08,Campera,1.0,15302.11,Juan,Bahía Blanca,irrelevante
2025-08-08,Camisa,2.0,9647.45,,Bahía Blanca,irrelevante
2025-08-08,Jean,,12572.17,Lucía,CABA,irrelevante
2025-08-08,Remera,3.0,18831.49,Lucía,Rosario,irrelevante
2025-08-08,Campera,1.0,14281.46,,Mar del Plata,irrelevante
2025-08-08,Short,3.0,6932.71,Mario,Rosario,irrelevante
2025-08-08,Pantalón,1.0,9808.13,Luz,CABA,irrelevante
2025-08-08,Buzo,1.0,7605.32,Carlos,CABA,irrelevante
2025-08-08,Medias,,9365.49,Sofía,Mar del Plata,irrelevante
