fecha,producto,cantidad,precio_unitario,vendedor,sucursal
2025-08-10,Medias,3.0,19014.41,Mario,Caba
2025-08-10,Remera,3.0,12286.92,Carlos,Bahaa Blanca
2025-08-10,Jean,3.0,18270.29,Juan,Bahaa Blanca
2025-08-10,Pantala3N,2.0,14145.01,Luz,La Plata
2025-08-10,Remera,1.0,18641.05,Juan,Caba
2025-08-10,Pantala3N,1.0,7307.59,Juan,Caba
2025-08-10,Camisa,1.0,9712.32,Sofaa,Rosario
2025-08-10,Medias,3.0,1998.26,,Caba
2025-08-10,Short,1.0,18345.44,Luz,Caba
2025-08-10,Camisa,2.0,2855.36,Ana,Mar Del Plata
2025-08-10,Medias,3.0,2405.83,,Bahaa Blanca
2025-08-10,Short,1.0,4288.14,Carlos,Rosario
2025-08-10,Campera,2.0,10265.78,Mario,La Plata
2025-08-10,Zapatilla,2.0,3626.22,Juan,Bahaa Blanca
2025-08-10,Jean,3.0,10808.28,Carlos,Caba
2025-08-10,Short,1.0,15447.93,Sofaa,Mar Del Plata
2025-08-10,Remera,3.0,10901.75,Luz,La Plata
2025-08-10,Campera,2.0,13599.84,Luz,Bahaa Blanca
2025-08-10,Gorra,3.0,8893.58,Luz,Mar Del Plata
2025-08-10,Zapatilla,3.0,19375.56,Mario,Bahaa Blanca
2025-08-10,Buzo,3.0,2921.21,Lucaa,Caba
2025-08-10,Buzo,1.0,2431.52,,Bahaa Blanca
2025-08-10,Campera,1.0,19838.4,Mario,La Plata
2025-08-10,Remera,3.0,7542.14,Carlos,Mar Del Plata
2025-08-10,Medias,2.0,5529.49,Luz,Bahaa Blanca
2025-08-10,Zapatilla,1.0,15095.68,Sofaa,Rosario
2025-08-10,Gorra,2.0,7744.69,Sofaa,Rosario
2025-08-10,Buzo,1.0,6599.6,Carlos,La Plata
2025-08-10,Zapatilla,3.0,18822.83,Luz,Mar Del Plata
2025-08-10,Remera,3.0,2780.34,Sofaa,Rosario
2025-08-10,Zapatilla,3.0,16273.07,Lucaa,Mar Del Plata
2025-08-10,Medias,3.0,11486.77,Luz,La Plata
2025-08-10,Camisa,1.0,6557.62,,Mar Del Plata
2025-08-10,Camisa,1.0,19771.47,Carlos,Bahaa Blanca
2025-08-10,Campera,3.0,6907.36,Lucaa,Mar Del Plata
2025-08-10,Campera,3.0,12017.43,Mario,Bahaa Blanca
2025-08-10,Buzo,2.0,11490.54,Lucaa,Rosario
2025-08-10,Campera,2.0,9765.63,Juan,Caba
2025-08-10,Jean,1.0,2881.51,Ana,La Plata
2025-08-10,Pantala3N,1.0,12307.29,Luz,Caba
2025-08-10,Remera,2.0,18011.74,Mario,Rosario
2025-08-10,Short,2.0,14118.39,Ana,Bahaa Blanca
2025-08-10,Pantala3N,2.0,8597.35,Luz,Rosario
2025-08-10,Jean,1.0,12262.73,Sofaa,Rosario
2025-08-10,Jean,3.0,6815.01,Sofaa,Rosario
2025-08-10,Short,2.0,2442.17,Carlos,Rosario
2025-08-10,Campera,3.0,11003.53,,Caba
2025-08-10,Jean,1.0,11156.29,Juan,Caba
2025-08-10,Zapatilla,2.0,19629.67,Lucaa,Bahaa Blanca
2025-08-10,Zapatilla,3.0,12063.02,,La Plata
2025-08-10,Zapatilla,3.0,4503.21,Carlos,Bahaa Blanca
2025-08-10,Gorra,1.0,15127.22,Juan,Bahaa Blanca
2025-08-10,Campera,1.0,6611.83,Carlos,La Plata
2025-08-10,Short,2.0,14457.05,Carlos,Rosario
2025-08-10,Buzo,1.0,15519.84,Juan,La Plata
2025-08-10,Medias,3.0,3709.76,Juan,Rosario
2025-08-10,Gorra,2.0,7629.96,Luz,Bahaa Blanca
2025-08-10,Remera,3.0,8284.23,Lucaa,Caba
2025-08-10,Camisa,3.0,9054.45,Lucaa,Mar Del Plata
2025-08-10,Remera,3.0,15592.76,Ana,Mar Del Plata
2025-08-10,Gorra,1.0,8053.82,Luz,Mar Del Plata
2025-08-10,Camisa,2.0,10752.07,Ana,La Plata
2025-08-10,Buzo,3.0,11718.69,Juan,Mar Del Plata
2025-08-10,Buzo,2.0,11879.43,,La Plata
2025-08-10,Pantala3N,3.0,4375.62,Juan,Mar Del Plata
2025-08-10,Campera,2.0,1890.62,Carlos,Caba
2025-08-10,Camisa,1.0,8024.36,Lucaa,La Plata
2025-08-10,Campera,1.0,6494.21,Sofaa,Rosario
2025-08-10,Campera,3.0,5080.05,Luz,La Plata
2025-08-10,Remera,3.0,2118.17,Luz,Rosario
2025-08-10,Remera,3.0,3367.83,,Rosario
2025-08-10,Zapatilla,3.0,17208.61,Sofaa,La Plata
2025-08-10,Camisa,3.0,2523.17,Ana,Rosario
2025-08-10,Camisa,3.0,11420.57,Luz,Rosario
2025-08-10,Camisa,3.0,1929.35,Ana,Caba
2025-08-10,Jean,2.0,16570.95,Sofaa,La Plata
2025-08-10,Camisa,1.0,3032.11,Ana,Mar Del Plata
2025-08-10,Gorra,1.0,4724.06,Sofaa,Caba
2025-08-10,Campera,1.0,17476.01,Luz,Caba
2025-08-10,Gorra,3.0,17632.37,Juan,Mar Del Plata
2025-08-10,Short,1.0,10405.12,Juan,La Plata
2025-08-10,Short,3.0,7070.3,Ana,Mar Del Plata
2025-08-10,Jean,1.0,4136.3,Sofaa,Mar Del Plata
2025-08-10,Jean,3.0,12255.09,Lucaa,Mar Del Plata
2025-08-10,Zapatilla,1.0,8682.27,Luz,Caba
2025-08-10,Campera,3.0,16048.93,Mario,Mar Del Plata
2025-08-10,Jean,2.0,19403.71,Ana,Caba
2025-08-10,Gorra,2.0,11631.62,Luz,Bahaa Blanca
2025-08-10,Buzo,1.0,5325.55,Sofaa,La Plata
2025-08-10,Zapatilla,2.0,17553.63,Luz,Mar Del Plata
2025-08-10,Short,1.0,16298.63,Juan,Bahaa Blanca
2025-08-10,Jean,3.0,17699.41,Carlos,La Plata
2025-08-10,Remera,2.0,6509.72,,La Plata
2025-08-10,Medias,3.0,2741.29,Luz,La Plata
2025-08-10,Camisa,2.0,7992.82,,Mar Del Plata
2025-08-10,Short,3.0,5365.07,,Mar Del Plata
2025-08-10,Jean,3.0,13400.53,Carlos,Caba
2025-08-10,Pantala3N,3.0,12042.08,Luz,Bahaa Blanca
2025-08-10,Zapatilla,3.0,15344.68,Luz,Bahaa Blanca
2025-08-10,Buzo,2.0,4288.76,Carlos,Caba
2025-08-10,Gorra,3.0,10862.2,Carlos,La Plata
2025-08-10,Short,1.0,15226.35,Juan,Bahaa Blanca
2025-08-10,Zapatilla,2.0,18812.7,,La Plata
2025-08-10,Camisa,2.0,3869.27,Ana,Mar Del Plata
2025-08-10,Pantala3N,3.0,13624.43,Juan,Mar Del Plata
2025-08-10,Jean,1.0,6428.06,Luz,Rosario
2025-08-10,Buzo,2.0,4432.57,Mario,Caba
2025-08-10,Medias,3.0,8087.79,,La Plata
2025-08-10,Zapatilla,1.0,7592.91,Carlos,Mar Del Plata
2025-08-10,Buzo,1.0,4459.57,Juan,Caba
2025-08-10,Gorra,3.0,4999.13,Sofaa,Mar Del Plata
2025-08-10,Gorra,3.0,9363.47,,Mar Del Plata
2025-08-10,Gorra,1.0,12268.12,Lucaa,La Plata
2025-08-10,Medias,3.0,9091.49,Luz,La Plata
2025-08-10,Gorra,3.0,1751.37,Juan,Bahaa Blanca
2025-08-09,Jean,2.0,17727.49,Carlos,Rosario
2025-08-09,Camisa,2.0,8320.97,Mario,Rosario
2025-08-09,Gorra,2.0,1659.07,Luz,Rosario
2025-08-09,Campera,2.0,4786.02,Carlos,Mar Del Plata
2025-08-09,Zapatilla,2.0,15858.44,Lucaa,Caba
2025-08-09,Camisa,1.0,12893.82,Mario,Mar Del Plata
2025-08-09,Gorra,1.0,4512.59,Lucaa,Bahaa Blanca
2025-08-09,Remera,2.0,11899.71,Carlos,La Plata
2025-08-09,Remera,2.0,14107.39,Sofaa,Bahaa Blanca
2025-08-09,Camisa,1.0,12772.64,Carlos,Mar Del Plata
2025-08-09,Buzo,2.0,2218.02,Juan,La Plata
2025-08-09,Short,2.0,3067.11,Ana,Caba
2025-08-09,Short,2.0,12131.83,,Caba
2025-08-09,Gorra,3.0,3617.41,Luz,Mar Del Plata
2025-08-09,Remera,1.0,10757.1,Mario,Bahaa Blanca
2025-08-09,Buzo,2.0,11169.2,Ana,La Plata
2025-08-09,Camisa,3.0,10278.55,Carlos,Mar Del Plata
2025-08-09,Buzo,2.0,19277.26,Sofaa,Caba
2025-08-09,Jean,2.0,15538.15,,Rosario
2025-08-09,Jean,3.0,1578.31,,Mar Del Plata
2025-08-09,Medias,2.0,1847.21,Lucaa,Caba
2025-08-09,Medias,1.0,13655.13,,La Plata
2025-08-09,Pantala3N,1.0,5776.53,,La Plata
2025-08-09,Campera,3.0,14826.66,Carlos,Mar Del Plata
2025-08-09,Zapatilla,3.0,2321.59,Lucaa,Rosario
2025-08-09,Zapatilla,2.0,15298.65,Ana,La Plata
2025-08-09,Campera,2.0,12650.87,Luz,Bahaa Blanca
2025-08-09,Zapatilla,1.0,4257.82,Juan,Mar Del Plata
2025-08-09,Jean,2.0,18253.46,,Mar Del Plata
2025-08-09,Jean,3.0,18285.81,,Rosario
2025-08-09,Medias,3.0,13861.11,Carlos,Caba
2025-08-09,Buzo,2.0,15941.86,Lucaa,Rosario
2025-08-09,Medias,3.0,10246.83,Carlos,Caba
2025-08-09,Campera,3.0,10545.4,,Bahaa Blanca
2025-08-09,Jean,1.0,11169.73,Carlos,Rosario
2025-08-09,Jean,1.0,7118.34,Lucaa,La Plata
2025-08-09,Gorra,3.0,2557.78,Ana,Caba
2025-08-09,Gorra,1.0,14767.28,Lucaa,Caba
2025-08-09,Campera,2.0,3339.37,Ana,Bahaa Blanca
2025-08-09,Camisa,2.0,15767.35,,Rosario
2025-08-09,Buzo,3.0,15183.85,Luz,Bahaa Blanca
2025-08-09,Zapatilla,3.0,15429.42,Sofaa,Bahaa Blanca
2025-08-09,Gorra,3.0,17610.65,Ana,Bahaa Blanca
2025-08-09,Zapatilla,3.0,5113.42,Ana,Caba
2025-08-09,Gorra,2.0,4974.27,Sofaa,Bahaa Blanca
2025-08-09,Pantala3N,3.0,2083.1,,Rosario
2025-08-09,Camisa,3.0,2273.42,Mario,La Plata
2025-08-09,Camisa,3.0,16494.99,Carlos,Bahaa Blanca
2025-08-09,Campera,3.0,2925.79,Juan,Rosario
2025-08-09,Short,2.0,19979.08,Sofaa,Caba
2025-08-09,Buzo,3.0,10801.72,Carlos,La Plata
2025-08-09,Medias,1.0,15433.92,Sofaa,La Plata
2025-08-09,Buzo,3.0,9223.53,Ana,Mar Del Plata
2025-08-09,Jean,3.0,16500.09,Carlos,Caba
2025-08-09,Medias,2.0,16300.82,Lucaa,Caba
2025-08-09,Gorra,1.0,1570.9,Carlos,Rosario
2025-08-09,Remera,1.0,5159.58,Carlos,Bahaa Blanca
2025-08-09,Pantala3N,3.0,2756.13,Carlos,Caba
2025-08-09,Camisa,1.0,19441.16,Ana,Caba
2025-08-09,Medias,1.0,15335.76,Mario,Rosario
2025-08-09,Campera,1.0,5575.37,Luz,Caba
2025-08-09,Remera,3.0,10990.11,Luz,Mar Del Plata
2025-08-09,Gorra,1.0,12005.25,Carlos,Bahaa Blanca
2025-08-09,Pantala3N,1.0,14532.97,Juan,La Plata
2025-08-09,Gorra,3.0,15363.99,,La Plata
2025-08-09,Gorra,1.0,9910.19,Lucaa,Bahaa Blanca
2025-08-09,Campera,2.0,1912.15,Sofaa,Bahaa Blanca
2025-08-09,Pantala3N,2.0,15487.6,Ana,Rosario
2025-08-09,Zapatilla,1.0,12452.23,Carlos,Caba
2025-08-09,Jean,3.0,14477.7,Luz,Bahaa Blanca
2025-08-09,Short,2.0,17468.09,,Rosario
2025-08-09,Campera,1.0,13785.43,Lucaa,Caba
2025-08-09,Camisa,3.0,9834.36,,Bahaa Blanca
2025-08-09,Medias,2.0,2311.96,Mario,Rosario
2025-08-09,Jean,2.0,15631.38,Mario,Rosario
2025-08-09,Zapatilla,3.0,7395.27,Sofaa,Caba
2025-08-09,Medias,2.0,2407.0,Ana,Rosario
2025-08-09,Short,1.0,16128.6,Mario,Caba
2025-08-09,Remera,1.0,18452.73,Carlos,Caba
2025-08-09,Zapatilla,1.0,9936.28,Juan,Rosario
2025-08-09,Jean,3.0,12946.81,Lucaa,La Plata
2025-08-09,Short,2.0,4231.83,Sofaa,Bahaa Blanca
2025-08-09,Campera,3.0,15138.36,Juan,Mar Del Plata
2025-08-09,Campera,3.0,7167.96,Mario,Caba
2025-08-09,Pantala3N,1.0,8397.38,Ana,Bahaa Blanca
2025-08-09,Remera,3.0,3956.38,Mario,Mar Del Plata
2025-08-09,Pantala3N,3.0,5410.96,Lucaa,Caba
2025-08-09,Remera,3.0,13789.86,Luz,La Plata
2025-08-09,Short,3.0,18850.45,,Caba
2025-08-09,Medias,1.0,12926.96,Luz,Rosario
2025-08-09,Buzo,2.0,11747.96,Mario,Mar Del Plata
2025-08-09,Jean,1.0,11640.38,Sofaa,Caba
2025-08-09,Gorra,2.0,1500.73,Sofaa,Caba
2025-08-09,Jean,1.0,10053.53,Sofaa,Bahaa Blanca
2025-08-09,Pantala3N,3.0,7484.28,Ana,Bahaa Blanca
2025-08-09,Remera,2.0,13827.88,Lucaa,Bahaa Blanca
2025-08-09,Medias,2.0,10976.05,Carlos,Mar Del Plata
2025-08-09,Jean,1.0,9481.59,Lucaa,La Plata
2025-08-09,Zapatilla,3.0,13321.22,Carlos,Rosario
2025-08-09,Remera,3.0,16460.53,Luz,La Plata
2025-08-09,Short,2.0,16416.62,Juan,La Plata
2025-08-09,Buzo,3.0,19818.32,Carlos,Bahaa Blanca
2025-08-09,Remera,2.0,15637.69,Juan,Caba
2025-08-09,Medias,3.0,5906.92,Carlos,Caba
2025-08-09,Remera,2.0,17916.1,Sofaa,Caba
2025-08-09,Jean,3.0,18492.39,Juan,La Plata
2025-08-09,Remera,2.0,9953.7,Mario,La Plata
2025-08-09,Pantala3N,2.0,2620.82,Sofaa,La Plata
2025-08-09,Zapatilla,1.0,9970.39,Mario,Rosario
2025-08-09,Jean,2.0,16555.86,Carlos,Caba
2025-08-09,Short,1.0,16071.11,Juan,La Plata
2025-08-09,Gorra,1.0,15090.77,Sofaa,Mar Del Plata
2025-08-09,Campera,3.0,16393.63,Mario,Caba
2025-08-09,Gorra,2.0,12977.1,Ana,Bahaa Blanca
2025-08-09,Pantala3N,3.0,4098.4,,Bahaa Blanca
2025-08-09,Pantala3N,2.0,11202.25,Mario,Bahaa Blanca
2025-08-09,Medias,1.0,11455.72,Carlos,Caba
2025-08-09,Gorra,3.0,16763.63,Carlos,Rosario
2025-08-09,Pantala3N,1.0,17037.04,Luz,Caba
2025-08-09,Zapatilla,2.0,17960.63,Lucaa,La Plata
2025-08-09,Jean,1.0,5871.34,Juan,Rosario
2025-08-09,Gorra,2.0,6067.06,Carlos,Rosario
2025-08-09,Camisa,3.0,11326.5,Luz,Caba
2025-08-09,Campera,2.0,12063.03,Sofaa,Rosario
2025-08-09,Camisa,3.0,4484.7,Carlos,Rosario
2025-08-09,Zapatilla,3.0,10267.23,Juan,Caba
2025-08-09,Gorra,2.0,14354.41,Ana,Mar Del Plata
2025-08-09,Remera,2.0,17090.62,Carlos,Rosario
2025-08-09,Zapatilla,1.0,11339.05,,Rosario
2025-08-09,Pantala3N,2.0,10949.35,Ana,Rosario
2025-08-09,Remera,1.0,3286.6,Carlos,Rosario
2025-08-09,Medias,3.0,18476.32,Carlos,La Plata
2025-08-09,Jean,1.0,8045.1,Juan,Caba
2025-08-09,Short,3.0,9398.63,Ana,Rosario
2025-08-09,Short,3.0,9900.59,Ana,La Plata
2025-08-09,Short,3.0,1723.88,Lucaa,Rosario
2025-08-09,Remera,2.0,17180.97,Sofaa,La Plata
2025-08-09,Campera,1.0,9003.68,Luz,La Plata
2025-08-09,Camisa,1.0,19705.65,Ana,La Plata
2025-08-09,Campera,2.0,2195.8,,Caba
2025-08-09,Camisa,3.0,10622.54,Mario,Bahaa Blanca
2025-08-09,Gorra,3.0,15428.73,Luz,Bahaa Blanca
2025-08-09,Short,3.0,3192.53,,Rosario
2025-08-09,Medias,3.0,15708.08,Luz,Rosario
2025-08-09,Short,3.0,6622.9,Mario,Bahaa Blanca
2025-08-09,Gorra,1.0,16609.2,Lucaa,Bahaa Blanca
2025-08-09,Buzo,2.0,14690.82,Juan,Caba
2025-08-09,Remera,3.0,7503.55,Sofaa,La Plata
2025-08-09,Pantala3N,2.0,11515.37,Ana,Mar Del Plata
2025-08-09,Gorra,2.0,18621.62,Lucaa,Rosario
2025-08-09,Campera,2.0,13454.74,Lucaa,Caba
2025-08-09,Campera,2.0,9586.2,Mario,Bahaa Blanca
2025-08-08,Gorra,2.0,10044.95,Lucaa,La Plata
2025-08-08,Remera,2.0,18663.17,Lucaa,Bahaa Blanca
2025-08-08,Gorra,1.0,12118.82,,Mar Del Plata
2025-08-08,Pantala3N,2.0,7813.42,Carlos,Mar Del Plata
2025-08-08,Campera,1.0,10730.75,Carlos,Bahaa Blanca
2025-08-08,Campera,3.0,9718.48,Juan,Caba
2025-08-08,Pantala3N,1.0,13336.36,Carlos,Rosario
2025-08-08,Zapatilla,3.0,13397.95,Juan,La Plata
2025-08-08,Remera,1.0,15684.68,Juan,Bahaa Blanca
2025-08-08,Camisa,1.0,2673.49,Sofaa,Caba
2025-08-08,Remera,3.0,7968.19,Lucaa,Mar Del Plata
2025-08-08,Buzo,3.0,7186.01,Lucaa,Caba
2025-08-08,Remera,1.0,16401.3,Luz,Mar Del Plata
2025-08-08,Jean,3.0,18848.58,Sofaa,Caba
2025-08-08,Pantala3N,1.0,2597.99,Ana,Caba
2025-08-08,Remera,1.0,3089.91,Mario,Bahaa Blanca
2025-08-08,Short,3.0,10202.41,,Bahaa Blanca
2025-08-08,Remera,3.0,9049.46,Ana,La Plata
2025-08-08,Short,3.0,18751.81,Lucaa,Mar Del Plata
2025-08-08,Zapatilla,3.0,14724.15,Carlos,Caba
2025-08-08,Campera,1.0,8502.28,Luz,Mar Del Plata
2025-08-08,Camisa,3.0,15633.98,Juan,Bahaa Blanca
2025-08-08,Campera,1.0,1837.59,Luz,Bahaa Blanca
2025-08-08,Pantala3N,3.0,17917.45,Luz,Mar Del Plata
2025-08-08,Medias,2.0,11632.26,Ana,Caba
2025-08-08,Campera,1.0,10223.05,Sofaa,Bahaa Blanca
2025-08-08,Pantala3N,1.0,16371.84,,Bahaa Blanca
2025-08-08,Remera,1.0,15105.33,,Mar Del Plata
2025-08-08,Remera,1.0,2553.29,Ana,Mar Del Plata
2025-08-08,Gorra,2.0,8490.11,Lucaa,Bahaa Blanca
2025-08-08,Zapatilla,3.0,2531.32,Carlos,Caba
2025-08-08,Campera,2.0,16460.38,Carlos,Mar Del Plata
2025-08-08,Jean,3.0,7714.76,Lucaa,Mar Del Plata
2025-08-08,Pantala3N,3.0,11507.42,Luz,Caba
2025-08-08,Jean,1.0,6857.61,,Rosario
2025-08-08,Campera,1.0,12476.06,Mario,Bahaa Blanca
2025-08-08,Remera,2.0,2344.74,Lucaa,Caba
2025-08-08,Campera,3.0,17825.85,Juan,Rosario
2025-08-08,Medias,1.0,16246.72,Juan,Caba
2025-08-08,Camisa,1.0,18525.9,Carlos,Caba
2025-08-08,Remera,3.0,9806.71,Lucaa,Mar Del Plata
2025-08-08,Campera,1.0,9445.76,Juan,Bahaa Blanca
2025-08-08,Camisa,1.0,16909.66,Juan,Rosario
2025-08-08,Pantala3N,2.0,4881.44,Mario,Rosario
2025-08-08,Buzo,2.0,2544.21,Luz,La Plata
2025-08-08,Short,3.0,19257.0,Juan,Caba
2025-08-08,Jean,2.0,2649.63,Sofaa,La Plata
2025-08-08,Medias,2.0,5927.1,Luz,La Plata
2025-08-08,Jean,1.0,13407.14,Mario,La Plata
2025-08-08,Camisa,2.0,4721.98,Lucaa,Mar Del Plata
2025-08-08,Zapatilla,3.0,10197.72,Lucaa,Rosario
2025-08-08,Camisa,2.0,5987.91,Carlos,La Plata
2025-08-08,Short,2.0,4786.61,Lucaa,Mar Del Plata
2025-08-08,Medias,1.0,8064.19,Carlos,La Plata
2025-08-08,Zapatilla,2.0,9389.52,Luz,Mar Del Plata
2025-08-08,Camisa,3.0,7478.75,Carlos,Caba
2025-08-08,Pantala3N,2.0,7481.26,Luz,Caba
2025-08-08,Zapatilla,2.0,7079.15,Juan,Bahaa Blanca
2025-08-08,Zapatilla,1.0,10997.14,Carlos,Bahaa Blanca
2025-08-08,Gorra,1.0,7794.11,Lucaa,Bahaa Blanca
2025-08-08,Jean,1.0,5669.01,,Rosario
2025-08-08,Zapatilla,1.0,18794.13,Sofaa,Bahaa Blanca
2025-08-08,Campera,1.0,15302.11,Juan,Bahaa Blanca
2025-08-08,Camisa,2.0,9647.45,,Bahaa Blanca
2025-08-08,Remera,3.0,18831.49,Lucaa,Rosario
2025-08-08,Campera,1.0,14281.46,,Mar Del Plata
2025-08-08,Short,3.0,6932.71,Mario,Rosario
2025-08-08,Pantala3N,1.0,9808.13,Luz,Caba
2025-08-08,Buzo,1.0,7605.32,Carlos,Caba
2025-08-08,Zapatilla,1.0,19744.76,Juan,Mar Del Plata
2025-08-08,Buzo,2.0,15006.83,Luz,Rosario
2025-08-08,Medias,2.0,3288.79,Luz,La Plata
2025-08-08,Medias,1.0,10187.26,Carlos,Bahaa Blanca
2025-08-08,Buzo,1.0,4883.21,Lucaa,Bahaa Blanca
2025-08-08,Pantala3N,1.0,12281.3,Luz,Mar Del Plata
2025-08-08,Zapatilla,1.0,4734.36,Carlos,La Plata
2025-08-08,Camisa,3.0,8264.7,Luz,Rosario
2025-08-08,Remera,1.0,11843.38,Ana,Rosario
2025-08-08,Short,3.0,13365.67,Luz,Mar Del Plata
2025-08-08,Jean,1.0,10902.24,Mario,Rosario
2025-08-08,Camisa,1.0,10163.21,Sofaa,Mar Del Plata
2025-08-08,Camisa,3.0,7117.26,Luz,Rosario
2025-08-08,Camisa,1.0,2603.34,Luz,Caba
2025-08-08,Campera,1.0,8745.64,Ana,Bahaa Blanca
2025-08-08,Camisa,3.0,2965.94,Juan,La Plata
2025-08-08,Camisa,2.0,18492.12,Mario,La Plata
2025-08-08,Camisa,2.0,9942.22,,Mar Del Plata
2025-08-08,Zapatilla,1.0,8540.54,Juan,Rosario
2025-08-08,Zapatilla,3.0,9244.06,Sofaa,Caba
2025-08-08,Campera,2.0,3928.98,Carlos,La Plata
2025-08-08,Pantala3N,2.0,5564.53,Sofaa,Rosario
2025-08-08,Jean,2.0,19604.37,Mario,Bahaa Blanca
2025-08-08,Pantala3N,3.0,17574.1,Carlos,Bahaa Blanca
2025-08-08,Short,2.0,18036.7,Lucaa,Bahaa Blanca
2025-08-08,Gorra,3.0,17733.98,Luz,La Plata
2025-08-08,Zapatilla,3.0,13560.69,,Rosario
2025-08-08,Pantala3N,3.0,13146.44,Carlos,Bahaa Blanca
2025-08-08,Remera,2.0,12126.58,Carlos,Mar Del Plata
2025-08-08,Camisa,3.0,1616.36,Juan,La Plata
2025-08-08,Pantala3N,1.0,8733.62,Mario,Caba
2025-08-08,Camisa,3.0,11154.66,Luz,Mar Del Plata
2025-08-08,Remera,1.0,4321.03,Sofaa,Rosario
2025-08-08,Camisa,2.0,13488.05,Ana,La Plata
2025-08-08,Remera,2.0,17678.73,Mario,Caba
2025-08-08,Camisa,2.0,9579.31,,Caba
2025-08-08,Zapatilla,3.0,15871.05,Lucaa,Caba
2025-08-08,Remera,3.0,4554.81,Ana,Caba
2025-08-08,Zapatilla,3.0,6725.3,Carlos,Caba
2025-08-08,Zapatilla,2.0,13288.43,Carlos,Mar Del Plata
2025-08-08,Buzo,1.0,17924.51,Juan,Caba
2025-08-08,Pantala3N,3.0,15864.32,Ana,Caba
2025-08-08,Medias,3.0,16713.92,Sofaa,Bahaa Blanca
2025-08-08,Zapatilla,1.0,5098.58,Carlos,Bahaa Blanca
2025-08-08,Short,2.0,15828.96,Carlos,Rosario
2025-08-08,Zapatilla,3.0,2523.29,Sofaa,Mar Del Plata
2025-08-08,Short,3.0,16151.11,Carlos,Mar Del Plata
2025-08-08,Pantala3N,2.0,15923.49,Sofaa,Mar Del Plata
2025-08-08,Zapatilla,1.0,9159.12,Juan,La Plata
2025-08-08,Camisa,3.0,12055.32,Ana,La Plata
2025-08-08,Buzo,1.0,11780.84,Ana,Mar Del Plata
2025-08-08,Jean,3.0,5748.54,Sofaa,Bahaa Blanca
2025-08-08,Medias,2.0,3543.21,Luz,Bahaa Blanca
2025-08-08,Gorra,3.0,12134.03,Luz,Mar Del Plata
2025-08-08,Camisa,3.0,11122.81,Ana,La Plata
2025-08-08,Short,3.0,19199.16,Lucaa,Mar Del Plata
2025-08-08,Zapatilla,1.0,15464.74,Sofaa,Rosario
2025-08-08,Remera,3.0,17685.68,Mario,Rosario
2025-08-08,Buzo,3.0,5741.17,Mario,Rosario
2025-08-08,Buzo,3.0,14759.83,,Mar Del Plata
2025-08-08,Zapatilla,2.0,6729.38,Luz,La Plata
2025-08-08,Short,1.0,10275.64,Sofaa,Bahaa Blanca
2025-08-08,Remera,3.0,17295.66,Mario,Caba
2025-08-08,Short,1.0,1552.59,Sofaa,Mar Del Plata
2025-08-08,Medias,2.0,17101.94,Carlos,Rosario
2025-08-08,Pantala3N,3.0,2192.09,Sofaa,Caba
2025-08-08,Medias,1.0,11960.78,Lucaa,Caba
2025-08-08,Short,2.0,13564.73,Ana,Bahaa Blanca
2025-08-08,Zapatilla,3.0,12838.85,Juan,La Plata
2025-08-08,Short,3.0,9066.63,,La Plata
2025-08-08,Pantala3N,1.0,19801.91,Lucaa,La Plata
2025-08-08,Gorra,3.0,18653.52,Juan,La Plata
2025-08-08,Pantala3N,1.0,18599.07,Mario,La Plata
2025-08-08,Gorra,3.0,2052.54,Juan,Mar Del Plata
2025-08-08,Short,1.0,16411.58,Lucaa,Rosario
2025-08-08,Buzo,2.0,16683.6,Sofaa,Caba
2025-08-08,Zapatilla,1.0,17373.94,Carlos,Bahaa Blanca
2025-08-08,Short,3.0,11728.05,Carlos,La Plata
2025-08-08,Pantala3N,2.0,8246.37,Carlos,Bahaa Blanca
2025-08-08,Campera,3.0,3175.34,Juan,Rosario
2025-08-08,Remera,2.0,19856.3,Sofaa,Bahaa Blanca
2025-08-08,Gorra,2.0,6128.92,Ana,Rosario
2025-08-08,Pantala3N,2.0,8405.75,Lucaa,Bahaa Blanca
2025-08-08,Buzo,2.0,17627.43,Sofaa,Bahaa Blanca
2025-08-08,Zapatilla,1.0,14428.61,Luz,La Plata
2025-08-07,Jean,1.0,14877.28,Luz,Bahaa Blanca
2025-08-07,Camisa,3.0,6776.53,Sofaa,Bahaa Blanca
2025-08-07,Medias,3.0,4946.37,Carlos,La Plata
2025-08-07,Pantala3N,1.0,4886.04,Mario,La Plata
2025-08-07,Camisa,2.0,18490.14,Ana,Rosario
2025-08-07,Camisa,1.0,8709.65,Ana,Bahaa Blanca
2025-08-07,Zapatilla,1.0,8087.08,,Caba
2025-08-07,Pantala3N,2.0,1551.96,Luz,Caba
2025-08-07,Camisa,2.0,17144.61,Sofaa,Bahaa Blanca
2025-08-07,Jean,3.0,7813.13,,Mar Del Plata
2025-08-07,Medias,3.0,2872.95,Carlos,Caba
2025-08-07,Short,1.0,8167.1,Ana,Mar Del Plata
2025-08-07,Zapatilla,2.0,11814.01,Sofaa,Mar Del Plata
2025-08-07,Remera,3.0,7055.21,Ana,La Plata
2025-08-07,Camisa,1.0,18946.8,Sofaa,La Plata
2025-08-07,Camisa,2.0,5421.19,Juan,Caba
2025-08-07,Medias,3.0,19378.78,Ana,Caba
2025-08-07,Medias,2.0,17238.17,Carlos,Caba
